itemid,shopid,name,stock,ctime,sold,historical_sold,brand,catid,price,price_min,price_max,tier_variations
13065598058,86129621,Áo Khoác Dạ Kẻ Dáng Dài,32,1640942488,27,32,,100017,32500000000,32500000000,32500000000,"[{'name': 'Kích cỡ', 'options': ['S', 'M', 'L', 'XL', '2XL'], 'images': None, 'properties': [], 'type': 0}]"
18232202009,86129621,Áo Khoác Dạ Kẻ Dáng Dài Phong Cách Hàn Quốc,18,1659930861,5,13,,100017,39900000000,39900000000,39900000000,"[{'name': 'Kích cỡ', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
13966884923,86129621,Áo Khoác lông Cừu (có sẵn),4,1641381956,24,37,,100017,25900000000,25900000000,25900000000,"[{'name': '', 'options': [''], 'images': None, 'properties': [], 'type': 0}]"
18651732895,86129621,Áo Khoác Dạ Xanh Cổ Tròn khuy Ngọc,18,1664853678,2,2,,100017,29900000000,29900000000,29900000000,"[{'name': 'Kích cỡ', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
18753736995,86129621,Áo Khoác Vest Dáng Dài Phong Cách Hàn,48,1665473713,0,1,,100017,55000000000,55000000000,55000000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Nâu'], 'images': ['sg-11134201-22100-3olfrhjw4iiv6b', 'sg-11134201-22100-uecvymmw4iivf4'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['S', 'M', 'L', 'Xl', '2XL'], 'images': None, 'properties': [], 'type': 0}]"
8800437594,156512013,Áo khoác tập gym yoga nữ AK01 dáng áo croptop thể thao chát dệt kim ôm dáng co giãn thoáng mát,128,1606442613,17,106,No Brand,100637,24500000000,24500000000,24500000000,"[{'name': 'Màu sắc', 'options': ['Xanh Dương', 'Đen', 'Hồng Tím', 'Xanh Bơ'], 'images': ['01245a4eb0b628d72b4c3b94c0307d1d', '371f6f78fa54ffe3e13192c9bc7b01dd', 'sg-11134201-22100-6f2sap48jeiv78', 'ba54980123bfaffdc253531ac1bd37db'], 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['S', 'M', 'L'], 'images': None, 'properties': [], 'type': 0}]"
14078817622,156512013,Áo khoác tập gym yoga nữ AK04 dáng croptop chất thun lạnh mềm mịn thoáng mát thấm hút mồ hôi,59,1650618775,1,5,,100637,23500000000,23500000000,23500000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Hồng', 'Tím Đậm', 'Xanh Sáng'], 'images': ['d768a2a84bd0cfdd4e2b2bf7f145c7ac', '2a41e40e855d3d4e426c4cdd481f5416', 'd786ed4ed309f68fb425698f900316a1', 'f89e3dab15bda63b28616c9c34061d48'], 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['S', 'M', 'L'], 'images': None, 'properties': [], 'type': 0}]"
12489727268,156512013,Áo khoác tập gym yoga nữ AK10 dáng croptop ôm body chất vải dệt kim co giãn tốt thoáng mát,54,1650621258,0,6,,100637,24500000000,24500000000,24500000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Tím', 'Caramel', 'Xanh Dương'], 'images': ['45638bd79109068aad7cf2b67914c637', '9801fa1348bbe04d1098842d3e11684f', 'e4027b97a37ebb0caeb6c94ec94503ef', 'c191326f54c29569573fa82651592258'], 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['S', 'M', 'L'], 'images': None, 'properties': [], 'type': 0}]"
14978827572,156512013,Áo khoác tập gym yoga nữ 95Gym AK08 dáng thể thao chất dệt kim mềm mịn co giãn 4 chiều thoáng mát,39,1650620489,0,3,,100637,25900000000,25900000000,25900000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Vàng', 'Hồng', 'Xanh Dương'], 'images': ['41e938947ed35e5772949813abb7a15d', 'd7f86229bf7a9aef18cb2a5aa806fa2e', '2642aa15059ea0d02b3b55c9fa7ccd5f', '22818c7ddc140b30a7773830c961bfa2'], 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['S', 'M', 'L'], 'images': None, 'properties': [], 'type': 0}]"
15609077922,226703825,"Áo Khoác Nam Nữ , Áo Bomber IB 2 Màu Chất Nỉ Mịn HOT HIT 2022",21831,1638207734,133,2231,,100017,11900000000,11900000000,11900000000,"[{'name': 'Mầu Sắc', 'options': ['Trắng', 'Đen'], 'images': ['afb784fb34775dc1f54eca41f219dd5a', '68785a667ad59b735fefe2d9172b816b'], 'properties': [], 'type': 0}]"
7189101312,226703825,"Áo Khoác Lông Cừu Thêu Tim ,Áo Lông Cừu 2 Màu Hồng Xanh Hót Trend 2023",1985,1621253568,34,2144,No brand,100017,17900000000,17900000000,17900000000,"[{'name': 'Màu Sấc', 'options': ['Hồng', 'Xanh'], 'images': ['sg-11134201-22100-u70fjosqnqiv79', 'sg-11134201-22100-7fxleouqnqiv9f'], 'properties': [], 'type': 0}]"
7389089926,226703825,"Áo Khoác Lông Cừu THOM , Áo Khoác Vạch Tay Chất Lông Dày Dặn Hàng QC Loại 1",6087,1621253021,46,2110,,100017,16900000000,16900000000,25000000000,"[{'name': 'Màu Sắc', 'options': ['Trắng', 'Đen', 'Nâu', 'Xám'], 'images': ['edb009fad53fcf9542f027116bed262e', '7a4026d2307be6a2e2194304631dbf27', 'sg-11134201-22100-di5ih4ivkjiv83', 'sg-11134201-22100-eudygwe6m6ivf1'], 'properties': [], 'type': 0}]"
11358285528,226703825,"Áo Khoác Lông Logo MOPHUS ,Áo Khoác Lông Cừu Loại 1 Hai Màu Đen Trắng 2023",3993,1633944093,17,1930,,100017,17500000000,17500000000,17500000000,"[{'name': 'Mẫu', 'options': ['Đen', 'Xám', 'Nâu', 'Trắng'], 'images': ['sg-11134201-22100-q8jlthbg0qiv06', 'sg-11134201-22100-du29sfeg0qiv58', 'sg-11134201-22100-hxi4rn6f0qiv08', 'sg-11134201-22100-x6j7uk4f0qiv90'], 'properties': [], 'type': 0}]"
14909067487,226703825,"Áo Khoác Hoodie Well Dây To Unisex Mũ 2 lớp, Áo Hoodie Nữ In Chữ Welldeing Oversize",5774,1638205850,157,2275,,100017,11900000000,11900000000,11900000000,"[{'name': 'Màu sắc', 'options': ['Nâu..', 'Xanh', 'Xanh Rêu'], 'images': ['6878daf6152c46bfd4f207fc23652c9b', '9d68a0e3b6a5b54aae7cc12afe8cb3d7', 'fe950097b2827b74c361350572aa23b1'], 'properties': [], 'type': 0}]"
10702045980,226703825,"Áo Cadigan Nữ, Áo Khoác Nữ Cadigan Chất Nỉ Phong Cách Hàn Quốc 2023",1981,1620228133,16,2322,No Brand,100017,13500000000,13500000000,13500000000,"[{'name': 'Màu Sắc', 'options': ['Đen'], 'images': ['sg-11134201-22100-w0i9uyp6nqiv07'], 'properties': [], 'type': 0}]"
11704513646,226703825,"Áo Khoác Lông OFF , Áo Sweater Zip Nữ Vải Lông OFF 2022",12078,1621253554,108,2174,No brand,100017,4800000000,4800000000,17500000000,"[{'name': 'Màu Sắc', 'options': ['Lông ONS', 'Lông OFF', 'Lông pichi trắng', 'Lông pichi Xám', 'Lông Thêu R', 'Lông unss', 'quần'], 'images': ['5f82a140fc30fadb8b900abb8f2d88ad', 'e8d5f0347a1b0a7c907e364c3c8297f4', 'a47341b4a407edec1e7dabfef87b4fd8', 'sg-11134201-22100-58afk9srz5hvc9', 'sg-11134201-22100-hh3jx9jj0oivcb', '15b7627f5fb9b99d8ba6a7afa332e544', 'sg-11134201-22100-2op7ulnofriv48'], 'properties': [], 'type': 0}]"
17559322842,226703825,"Áo Cadigan , Áo Khoác Cadigan Nữ Chầt Lông Siêu Dày Siêu ấm HOT TREND 2023",1990,1651032783,26,871,No Brand,100017,13500000000,13500000000,13500000000,"[{'name': 'Màu Sắc', 'options': ['Trắng'], 'images': ['sg-11134201-22100-kkvryc582fiv2b'], 'properties': [], 'type': 0}]"
15180081578,226703825,"Áo Khoác Lông Logo Ngực Thêu Gấu Nam Nữ Unisex , Áo Lông Cừu Cổ Cao HOT TREND 2023",1995,1651032508,16,926,No Brand,100017,16900000000,16900000000,16900000000,"[{'name': 'Màu Sắc', 'options': ['Trắng'], 'images': ['sg-11134201-22100-kcdo2b9v1fiv3f'], 'properties': [], 'type': 0}]"
11958158794,226703825,"Áo Khoác Bomber Unisex FOR GET , Áo Khoác Nam Nữ Chất Nỉ Phối Tay Da 2023",1975,1633925723,24,1805,,100017,13900000000,13900000000,13900000000,"[{'name': 'Màu Sắc', 'options': ['đen'], 'images': ['976a63a9cc92071a1d869aab1655d12e'], 'properties': [], 'type': 0}]"
14609081560,226703825,"Áo khoác Bomber THOM Nỉ Si Bóng Chày, Áo Khoác Ni Bóng Chày form unisex 2022",1748,1638208374,218,2079,,100017,13900000000,13900000000,13900000000,"[{'name': 'Màu Sắc', 'options': ['Đen'], 'images': ['sg-11134201-22100-i0ftry49rsive5'], 'properties': [], 'type': 0}]"
12626033814,226703825,"Áo Khoác bomber Đôi , Áo Khoác Nam Nữ Chữ A Chất Nỉ Phối Tay Da Xinh 2022",3992,1633924915,5,1953,,100017,15000000000,15000000000,17500000000,"[{'name': 'Màu Sắc', 'options': ['Đen', 'Gratini', 'Bomber Chữ A'], 'images': ['aba41048049a7d8ab3625d5a6fc9ffc4', 'd56c8998aaa7c788d2382996b160d35b', '5f6be7e8c86b940458015b290c28eaf4'], 'properties': [], 'type': 0}]"
15160338956,226703825,"Áo Khoác Lông Cừu , Áo Khoác Lông Thêu Logo R Chất Dày Mềm Mịn Siêu Xinh 2023",1995,1646402306,9,550,,100017,17900000000,17900000000,17900000000,"[{'name': 'Màu', 'options': ['Trắng'], 'images': ['0d264f548e6b0cd434a45e0de8f68ddd'], 'properties': [], 'type': 0}]"
4888133251,226703825,"Áo Khoác Nam Nữ , Áo Khoác Bomber Thêu Chữ G 2 Màu Xanh Trắng 2022",3974,1620228231,8,1413,No Brand,100017,12900000000,12900000000,12900000000,"[{'name': 'Màu Sắc', 'options': ['Đỏ', 'Trắng', 'Xanh'], 'images': ['e8e001eccb8197bd4446032eaa18c443', '247cc22e1eb167fe027b3876310f9c47', '27dea29737a4949d405b6ec74a5c96e8'], 'properties': [], 'type': 0}]"
9726585558,226703825,"Áo Khoác Lông Cừu Vạch Tay , Áo Khoác Lông Thêu Logo CC Hàng QC Loại 1",3998,1615864893,14,234,No Brand,100017,16900000000,16900000000,16900000000,"[{'name': 'Màu Sắc', 'options': ['Xám', 'Trắng'], 'images': ['sg-11134201-22100-uu9u5d8zhjivc6', '2ef4fa09c07659b0d01147809970a8ac'], 'properties': [], 'type': 0}]"
16959335643,226703825,"Áo Khoác Lông Cừu , Áo Khoác Nữ Logo Thêu Gấu Tặng Kèm Túi Hàng QC Cao Cấp 2023",5990,1651033845,20,644,No Brand,100017,18500000000,18500000000,18500000000,"[{'name': 'Phân Loại', 'options': ['Trắng', 'ghi', 'đen'], 'images': ['2b56178286a0c91bbed05946925909f1', 'edf0c025bef47daff3fd0c137dc65b69', 'sg-11134201-22100-tm3gf0gjijiv50'], 'properties': [], 'type': 0}]"
7682068301,226703825,"Áo Khoác Lông UNSS , Áo Khoác Lông Cừu Chất Siêu Mềm Mịn Thêu Loogo TREND 2023",1995,1615864976,19,381,No Brand,100017,17500000000,17500000000,17500000000,"[{'name': 'Màu Sắc', 'options': ['Trắng'], 'images': ['74aecaf97f82fbf066f0e5d3b2bf5329'], 'properties': [], 'type': 0}]"
8451850990,226703825,"Set Bộ Nỉ, Sét Đồ Nữ Áo Khoác Nỉ Dài Tay Logo 2 Sọc Mix Quần Chốt Gấu Ống Rộng Freesize Form Rộng 2022",1995,1620228153,4,1295,No Brand,100017,30000000000,30000000000,30000000000,"[{'name': 'Màu Sắc', 'options': ['Trắng', 'Trắng.', 'Đen'], 'images': ['a0d0996ef130073525041c41e6de7349', '2bdf1ff489dd6c9183f97bbddc645322', 'b19ed67d42f6ef9048ccc5af25e2a2c6'], 'properties': [], 'type': 0}]"
14909080282,226703825,"Áo Khoác Nữ Nhung Tăm Mịn , Áo Khoác Bomber 09 Nhung Tăm 3 Màu Siêu Xinh",7921,1638208049,57,2142,,100017,13000000000,13000000000,13000000000,"[{'name': 'Màu Sắc', 'options': ['Đen', 'Xanh Dương', 'Xanh Lá', 'Hồng'], 'images': ['b9833d5225cf55b70ac4019caa1d452e', '6997852f8091846bc84ead3f3531ec77', '46bb0955520a8e90b4452c1a4416ceb7', '74b2465da8d66f82d7d2aaced353edb7'], 'properties': [], 'type': 0}]"
6288119231,226703825,"Áo Khoác Lông , Áo Khoác Lông Tú Hộp Thêu Chú Voi Con 2 Màu Siêu Đẹp",3995,1620228202,3,1453,No brand,100011,16900000000,16900000000,16900000000,"[{'name': 'Màu Săc', 'options': ['Hồng', 'Xanh'], 'images': ['sg-11134201-22100-i6w8i2iz67ivce', 'sg-11134201-22100-9akvaqgz67ivaa'], 'properties': [], 'type': 0}]"
15280087727,226703825,"Áo Khoác Lông Cừu Thêu Logo Tròn , Áo khoác Lông Chất Đẹp Không Xù Siêu Xinh 2023",3998,1651033587,18,744,No Brand,100017,17500000000,17500000000,17500000000,"[{'name': 'Màu', 'options': ['Trắng', 'Nâu'], 'images': ['89efd63c03b8cedfee53dd17ee437bf3', 'sg-11134201-22100-lwsdfyqa1fiv87'], 'properties': [], 'type': 0}]"
14709070829,226703825,"Áo Khoác LV Nam Nữ, Áo Bomber Phối Tay Da Sành Điệu 2022",1967,1638206429,30,2349,,100017,12900000000,12900000000,12900000000,"[{'name': 'Mầu Sắc', 'options': ['Đen', 'Đen3'], 'images': None, 'properties': [], 'type': 0}]"
13780724135,226703825,"Áo Khoác Nữ Lasvegas Nhung Tăm, Áo Khoác Bomber Nam Nữ Chất Nhung Tăm Siêu Xinh 2022",3996,1646403389,2,570,,100017,15900000000,15900000000,15900000000,"[{'name': 'Màu Sắc', 'options': ['Bộ Trắng', 'Lasvegas Kem', 'Lasvegas Nâu'], 'images': ['sg-11134201-22090-a3nbc9aqi1hv5f', 'sg-11134201-22090-sa2vkmrsi1hv12', '63f9c7236b66114155838c613fff6d2e'], 'properties': [], 'type': 0}]"
14709076553,226703825,"Áo Khoác Bomber Teddy , Áo Khoác Bomber Bóng Chày Phong Cách Sơn Tùng 2023",4080,1638207470,35,2011,,100017,13500000000,13500000000,13500000000,"[{'name': 'Màu Sắc', 'options': ['Đỏ', 'Đen', 'Xanh'], 'images': ['sg-11134201-22090-itn9nmt9i3hvec', 'sg-11134201-22090-tmu3mbq9i3hv98', 'sg-11134201-22100-ytmcgv54m6iva0'], 'properties': [], 'type': 0}]"
4282075210,226703825,"Áo Khoác Lông Cừu 3 Sọc , Áo khoác lông Chất Dày Siêu Mịn Hàng Loại 1",3997,1615864904,14,327,No Brand,100017,16900000000,16900000000,16900000000,"[{'name': 'Màu sắc', 'options': ['Trắng', 'đen'], 'images': ['f8a9961ff261f71f65623bce319005e1', '801e125f4ae4fab71c4b6b3adffb2f96'], 'properties': [], 'type': 0}]"
12955970780,226703825,"Áo Khoác Hoodie , Áo Khoác Nỉ THISTHAT Nỉ Ngoại unisex Mũ 2 Lớp Nam Nữ 3 Màu 2022",5979,1638206152,13,1893,,100017,10900000000,10900000000,10900000000,"[{'name': 'Màu', 'options': ['BE', 'Xanh', 'Đen'], 'images': ['ba2f51906c3059ca1786d311a66e4b0a', 'a26cb32034cbe06a5bd7f4581b5ce153', 'a2dc70f425921725200671f3eaa89b56'], 'properties': [], 'type': 0}]"
13626780501,226703825,"Áo Khoác Nữ, Áo Khoác Bomber Cầu Vồng Chất Nhung Tăm  Phối Tay Xinh Hot Hit",5992,1634021048,4,1884,,100017,11900000000,11900000000,11900000000,"[{'name': 'Màu Sắc', 'options': ['xanh dương', 'Hồng', 'Đen .', 'xanh lá cây'], 'images': ['a54b1582bdd1c039023c1e426e97e1b8', '08f1bf23d12d9d306dc430419cfd371b', '701fb0b4cc3f571890748eabe69c6be3', 'd2fe85d2082d065a72c8fc484ef8f5a6'], 'properties': [], 'type': 0}]"
13655963374,226703825,"Áo Khoác Nam Nữ, Áo Khoác Bomber ROY Chất Kaki Hàng Fom To Rộng 2 Màu 2022",3,1638208938,6,2078,,100011,9900000000,9900000000,9900000000,"[{'name': 'Màu Sắc', 'options': ['Đen', 'Đen.', 'Be 2', 'Đen3', 'Be3'], 'images': ['03a408c64e7201b14924f723e4063ecc', '7ab55b38c9fac61b59734ca4ba3564c9', 'sg-11134201-22090-dicpv9rfg4hvd8', 'b4b09580306f5f9fb6551900fd0f20b9', '9a603ffe480f0552c76754844017586b'], 'properties': [], 'type': 0}]"
15509082991,226703825,"Áo khoác hoodie Đính đá , Áo hoodie nỉ đính đá siêu ngầu TREND 2023",1991,1638208641,28,2218,,100017,12900000000,12900000000,12900000000,"[{'name': 'Màu Sắc', 'options': ['Đen'], 'images': ['sg-11134201-22100-sm7r3pba9oiva8'], 'properties': [], 'type': 0}]"
12055974683,226703825,"Áo Khoác Hoodie Nữ , Áo Khoác Gâu SATUDOR 2 Mũ Chất Nỉ Đẹp HOT Trend 2022",7987,1638205433,4,2137,,100017,9900000000,9900000000,9900000000,"[{'name': 'phân Loại', 'options': ['locking đen', 'Đen', 'Trắng', 'Xanh', 'Hồng'], 'images': ['750802c40cd74197168df7612e6aedd7', '7080ddb41179d33a62c1d8a3178739d1', '52a2e1c7f87a0e250699a21d3e049224', '3aacd1c22ec12da5c61f9670c6328063', 'cb7aad2424ce82dddd3b91f96b348515'], 'properties': [], 'type': 0}]"
13526744382,226703825,"Áo Khoác Dạ Nữ, Áo Khoác Bomber Tweed unisex Hàng Cao Cấp 2022",1962,1634017974,27,1773,,100017,17900000000,17900000000,17900000000,"[{'name': 'Loại', 'options': ['M(45-55kg)', 'Đen tweed'], 'images': None, 'properties': [], 'type': 0}]"
8251851097,226703825,"Áo Khoác Bomber Chữ A, Áo Khoác Nỉ Tay Phối Da HOT TREND 2022",1982,1620228148,2,1512,No brand,100017,11900000000,11900000000,11900000000,"[{'name': 'màu', 'options': ['đũi Đen', 'Đen'], 'images': None, 'properties': [], 'type': 0}]"
13825984964,226703825,Áo Khoác Nữ Bomber Tay Phối Da - Áo Khoác Chữ R Unisex Chất Nhung Tăm Nam Nữ Hot Trend,1993,1633922175,0,1872,,100017,11900000000,11900000000,11900000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Trắng'], 'images': None, 'properties': [], 'type': 0}]"
7789097208,226703825,"Áo Khoác Bomber , Áo Khoác Tim Lửa Phối Tay Da Hàng Loại 1 HOT 2022",1994,1621254911,4,1967,,100017,12500000000,12500000000,12500000000,"[{'name': 'Mầu sắc', 'options': ['Đen'], 'images': None, 'properties': [], 'type': 0}]"
15209088917,226703825,"Áo Khoác Nỉ , Áo Khoác Bomber Số 9 Chất Nỉ Ngoại Phối Tay Da Siêu Đẹp 2022",1999,1638209488,1,2212,,100017,12000000000,12000000000,12000000000,"[{'name': 'Mầu Sắc', 'options': ['Đen', 'Đen3'], 'images': None, 'properties': [], 'type': 0}]"
17559338531,226703825,"Áo Hoodie Nữ Nỉ Ngoại Unisex MALIBU,  Áo Khoác Nỉ Nam Nữ Dáng Thụng 2022",3994,1651034079,5,490,No Brand,100017,12900000000,12900000000,12900000000,"[{'name': 'Màu', 'options': ['Sét', 'Đen', 'Trắng'], 'images': ['e23d30bf616ca2cdce2869c1694b9f46', 'a3b2fdbcda1c6b34860cb6ba77a1dec6', 'f936802e528a15ff0780127ead0b3632'], 'properties': [], 'type': 0}]"
14609073401,226703825,"Áo Khoác Ni Phối Tay Da, Áo Khoác Bomber Chữ M Tay Phối Da Sành Điệu 2022",3972,1638206881,3,2253,,100017,13500000000,13500000000,13500000000,"[{'name': 'Mầu Sắc', 'options': ['Xanh Lá Cây', 'Xanh Dương'], 'images': ['1f01f1d6a56a24c41058703e8e4b05d2', '68b2729d20ae9f98b469a251047299eb'], 'properties': [], 'type': 0}]"
5407362534,69531932,"{FREE SHIP] Áo Khoác RCB Uma Vải Dù 2 Lớp Chống Nước, Logo Trên Áo Được Thiêu 100% Mặt Cực bền Và Đẹp",549,1574059503,10,76,No Brand,100637,28000000000,28000000000,28000000000,"[{'name': 'Áo Khoát', 'options': ['S', 'M', 'L', 'XL', 'XXL', 'XXXL'], 'images': None, 'properties': [], 'type': 0}]"
4925359312,69531932,"Áo Khoác Yamaha Dainese Monter Vải Dù 2 Lớp Chồng Nước, Logo Trên Áo Bảo Hành Vĩnh Viễn Không Bung Tróc.",289,1586320960,6,96,No Brand,100637,35000000000,35000000000,35000000000,"[{'name': 'Áo Khoát', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
15505596129,69531932,"Hàng Hot Áo Khoác Ohlins Vải Dù 2 Lớp Chống Nước, Logo Trên Áo Được Thiêu Bằng Chỉ ( Không Phải In Nha Anh Em )",570,1637749186,2,6,,100011,32000000000,32000000000,32000000000,"[{'name': 'Khoác Ohlins', 'options': ['S', 'M', 'L', 'XL', 'XXL', 'XXXL'], 'images': None, 'properties': [], 'type': 0}]"
16479843043,69531932,"Áo Khoác Dù Honda Racing Trượt Nước Cao Cấp, Logo Hình Trên Áo Bảo Hành Vĩnh Viễn Không Bong Tróc",525,1658323433,26,68,,100011,35000000000,35000000000,35000000000,"[{'name': 'Áo Khoác Honda', 'options': ['S', 'M', 'L', 'XL', 'XXL', 'XXXL'], 'images': None, 'properties': [], 'type': 0}]"
2905629329,69531932,"Áo Khoác Yamaha Movistar Vải Dù 2 Lớp Chống Nước, Logo Trên Áo Được Bảo Hành Vĩnh Viễn Không Bung Tróc.",557,1569648510,3,53,No Brand,100637,35000000000,35000000000,35000000000,"[{'name': 'Yamaha', 'options': ['S', 'M', 'L', 'XL', 'XXL', 'XXXL'], 'images': None, 'properties': [], 'type': 0}]"
17225461680,69531932,"Áo khoác Redbull vải dù 2 lớp chống nước, logo hình trên áo bảo hành vĩnh viễn không bong tróc",538,1647439422,8,52,,100011,35000000000,35000000000,35000000000,"[{'name': 'Áo Redbull', 'options': ['S', 'M', 'L', 'XL', 'XXL', 'XXXL'], 'images': None, 'properties': [], 'type': 0}]"
4471532159,69531932,"Áo Khoác Xe Độ Việt Nam, Vải Dù 2 Lớp Chống Nước",383,1608953944,0,16,No Brand,100011,28000000000,28000000000,28000000000,"[{'name': 'Màu sắc', 'options': ['Đen'], 'images': ['a1bd171247640fd26f3bce5a711a91f5'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
4872787894,69531932,"Áo Khoác Repsol, Vải Dù 2 Lớp Chống Nước, Logo Trên Áo Bảo Hành Không Bong Tróc",511,1609585013,7,81,,100011,35000000000,35000000000,35000000000,"[{'name': 'Màu sắc', 'options': ['Đen'], 'images': ['bd6ceda67c0e6eca664008d73196a341'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['S', 'M', 'L', 'XL', 'XXL', 'XXXL'], 'images': None, 'properties': [], 'type': 0}]"
6870747192,69531932,"Áo Khoác Suzuki Vải Dù 2 Lớp Chống Nuóuc, Logo Trên Áo Bảo Hành Vĩnh Viễn Không Bong Tróc",482,1608684203,1,15,No Brand,100017,35000000000,35000000000,35000000000,"[{'name': 'Màu sắc', 'options': ['Xanh'], 'images': ['5ff1218517dc8fd1eb581996a70edd3e'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['M', 'L', 'XL', 'XXL', 'XXXL'], 'images': None, 'properties': [], 'type': 0}]"
9504927572,69531932,"Áo Khoác Suzuki, Vải Dù 2 Lớp Chống Nước, Logo Trên Áo Bảo Hành Vĩnh Viễn Không Bong Tróc",348,1608683965,3,34,,100017,35000000000,35000000000,35000000000,"[{'name': 'Màu sắc', 'options': ['Đen'], 'images': ['d0329bd87a13ae4ad8e2189a49b6094a'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
8326631828,69531932,"Áo Khoác Lamboghini Áo Nhẹ Thoáng Mát, Áo Chống Nước, Logo Bảo Hành Vĩnh Viễn Không Bong Tróc",489,1615870089,0,10,No Brand,100017,35000000000,35000000000,35000000000,"[{'name': 'Màu sắc', 'options': ['Đen'], 'images': ['a5a3e56ce6909fa44a6bb4e4e07abc14'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
1867049656,69531932,Áo Khoác Ohlins Đỏ Áo Chống Nước,389,1548385682,0,18,No Brand,100017,26000000000,26000000000,26000000000,"[{'name': 'Áo Khoát Đỏ', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
15391056158,8153259,[ Kèm ảnh thật] - Áo khoác cardigan len dệt kim cổ tròn 2022,49,1660143915,52,105,,100017,13860000000,13860000000,13860000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Trắng', 'Xanh dương', 'Lạc đà nâu', 'Đỏ', 'Lạc đà vàng', 'Be', 'Xám', 'Nâu vàng', 'Xanh than'], 'images': ['d817b628395c104507090f6c29152210', '3ef15f2aa963824d8cd7ed5bfe5ed7ba', 'f27db11c8d60fcd4ccd8002ec8ceeb76', 'ef98b33bd610d6ee46723770a0c79e95', 'b08d8204c04d20c19d971f74d9044a9d', '051cad32f0bf1b15c88d5d0905ebd53b', '705d7297727a43ef9f9e96699bf423f6', '875fa9d4d9cf0d66145202c1926b67cf', 'a7b7f959a6f38a3874dcd694e21ee008', '132b49edf66ce869d1d8cba023ab8c95'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['S', 'M', 'L', 'XL', '2XL'], 'images': None, 'properties': [], 'type': 0}]"
5556420911,8153259,[ Có SẴN Hàng Đẹp] - ÁO KHOÁC LÓT LÔNG TRUNG NIÊN TẶNG ÔNG TẶNG BỐ 2022,29,1602247880,41,554,,100011,21111100000,21111100000,21111100000,"[{'name': 'Màu sắc', 'options': ['Màu đen', 'Màu xanh than'], 'images': ['78a37f7fb260d3f9bc77e7c3dd25d967', '92c31175eccdffc13fc8c1bd32d86b0a'], 'properties': [], 'type': 0}, {'name': 'Kích thước', 'options': ['M - Size 170', 'L - Size 175', 'XL - Size 180', '2XL - Size 185', '3XL - Size 190'], 'images': None, 'properties': [], 'type': 0}]"
2503655352,8153259,[ Hàng mới về 28/7] - Áo khoác cardigan len dệt kim cao cấp ( Quảng Châu - giá tận gốc),66,1563853511,36,1349,No Brand,100017,12500000000,12500000000,12500000000,"[{'name': 'Màu sắc', 'options': ['Mã 01 - Trắng', 'Màu xám', 'Mã 04 -  Đen', 'Mã 05 - Xanh ngọc', 'Màu hồng', 'Mã 07 - Xanh dương', 'Mã 08 - Vàng', 'Mã 09 - Kem (be)', 'Mã 10 - Nâu đậm', 'Xanh lá'], 'images': None, 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['S', 'M', 'L', 'XL', '2XL'], 'images': None, 'properties': [], 'type': 0}]"
5655721791,8153259,[ Hàng mới về 28/7] - ÁO KHOÁC CARDIGAN LEN DỆT KIM MỀM MỊN CỔ TRÒN ( Quảng Châu),101,1601908453,65,371,No Brand,100017,15000000000,15000000000,15000000000,"[{'name': 'Màu sắc', 'options': ['Nâu vàng', 'Gạch đỏ', 'Xám nhạt', 'Be (Kem)', 'Đen'], 'images': None, 'properties': [], 'type': 0}, {'name': 'Kích thước', 'options': ['Free size'], 'images': None, 'properties': [], 'type': 0}]"
